image,caption
2328106090_b7c2725501.jpg,a man wearing black rides a unicycle .
2328106090_b7c2725501.jpg,A young man rides a unicycle down a sidewalk .
2328106090_b7c2725501.jpg,Teenage boy is riding a unicycle through a grassy park .
2089122314_40d5739aef.jpg,A dog running with a newspaper in its mouth .
2089122314_40d5739aef.jpg,A dog with a newspaper in his mouth runs down a paved path .
2089122314_40d5739aef.jpg,An Australian shepherd dog carrying a newspaper in his mouth .
2855910826_d075845288.jpg,A football player in a blue and yellow uniform is tackling another player in a white and gold uniform .
2855910826_d075845288.jpg,Players on a football team scuffle in an attempt to get the ball .
2855910826_d075845288.jpg,Two football players are tackling an opposing football player with a referee nearby .
2855910826_d075845288.jpg,Two football players are tackling a third while a referee watches .
2855910826_d075845288.jpg,two football players tackle another football player .
3379839396_0cd84b55f1.jpg,A person sitting in a chair in front of a glass door
3379839396_0cd84b55f1.jpg,A person sitting in a green chair outside of a building surrounded by trash .
3379839396_0cd84b55f1.jpg,A woman enjoys a meal outside of a building with her possessions surrounding her .
3379839396_0cd84b55f1.jpg,A woman sitting outside a doorway wearing a red hat .
3379839396_0cd84b55f1.jpg,A woman wearing a red hat surrounded by trash and sitting outside of a building
1527513023_3d8152b379.jpg,A little boy plays with a water toy while others watch .
1527513023_3d8152b379.jpg,A little boy splashes into the small pool at the end of a yellow slip n 'slide .
1527513023_3d8152b379.jpg,A young boy slides down a yellow water slide .
1527513023_3d8152b379.jpg,a young boy sliding on the grass in an innertube
1527513023_3d8152b379.jpg,A young boy splashes in a yellow wading poll while mom watches
2744321686_8811d8428c.jpg,A couch sits broken while a man sits a table behind them .
2744321686_8811d8428c.jpg,A man in a blue shirt reads a paper behind a broken seat .
2744321686_8811d8428c.jpg,A man reads quietly alone in room .
2744321686_8811d8428c.jpg,Man in a blue shirt with hand on forehead behind two cushions .
2744321686_8811d8428c.jpg,Man looking over paperwork with a broken couch in front .
543940240_a54a3c7989.jpg,Children are jumping up and down inside a caged trampoline beside a building .
543940240_a54a3c7989.jpg,four children are playing on a trampoline .
543940240_a54a3c7989.jpg,Four kids are jumping on a trampoline .
543940240_a54a3c7989.jpg,These children are playing on a trampoline outdoors .
543940240_a54a3c7989.jpg,Young girls jump on an outdoor trampoline .
2698666984_13e17236ae.jpg,A loan runner participates in a race in the rain .
2698666984_13e17236ae.jpg,A woman in a red vest jogs down the street in a heavy rain .
2698666984_13e17236ae.jpg,A woman runner in red is getting drenched in the rain .
2698666984_13e17236ae.jpg,A woman wearing a red vest runs a race through the rain .
2698666984_13e17236ae.jpg,Woman jogging in the rain .
3149038044_c7c94688c6.jpg,A child gets ready to hike the ball to another .
3149038044_c7c94688c6.jpg,Two boys playing flag football with purple jerseys .
3149038044_c7c94688c6.jpg,Two children are playing flag football together .
3149038044_c7c94688c6.jpg,two children are playing with a football on the grass .
3149038044_c7c94688c6.jpg,Two little boys playing flag football in purple jerseys .
3604384157_99241be16e.jpg,A group of people dancing together .
3604384157_99241be16e.jpg,People are dancing around while wearing multiple colored and varied clothing .
3604384157_99241be16e.jpg,People in colorful hats and shirt dance outside
3604384157_99241be16e.jpg,People in hats are outside .
3604384157_99241be16e.jpg,Two men are wearing caps are looking at the ground with surprised expressions on their faces .
242109387_e497277e07.jpg,A boy bounces in an inflatable playhouse .
242109387_e497277e07.jpg,A boy in a blue shirt plays in a jumping tent .
242109387_e497277e07.jpg,A boy jumping in a moonwalk .
242109387_e497277e07.jpg,A kid takes flight inside a multicolored balloon bounce house .
242109387_e497277e07.jpg,A young boy jumping in a jumping castle .
3708266246_97a033fcc7.jpg,A black and white dog is going through an obstacle course .
3708266246_97a033fcc7.jpg,A black and white dog jumps over a bar .
3708266246_97a033fcc7.jpg,A black dog leaping over a hurdle .
3708266246_97a033fcc7.jpg,A border collie jumping over a hurdle .
3708266246_97a033fcc7.jpg,Black and white dog jumping over a blue obstacle
3279228339_71deaa3d9b.jpg,A man sits alone in a diner reading a book .
3279228339_71deaa3d9b.jpg,A man sits in a booth at a diner .
3279228339_71deaa3d9b.jpg,Two men are sitting by themselves in a cafe .
1562478333_43d13e5427.jpg,A man is camping on a beach shore .
1562478333_43d13e5427.jpg,A man with a canoe is on the beach with a tent set up .
1562478333_43d13e5427.jpg,A tent rests on the shore and a man and canoe are in the background .
1562478333_43d13e5427.jpg,Man setting up camp after canoeing .
1562478333_43d13e5427.jpg,The man is setting up a tent on the shore near the ocean .
2746839158_4195210d27.jpg,Children playing outside in a fountain .
2746839158_4195210d27.jpg,Two boys in underwear play in the water in the city street .
2746839158_4195210d27.jpg,Two little boys play in the water left behind by the sprinklers .
2746839158_4195210d27.jpg,Two young boys are playing in a fountain in a city plaza .
2746839158_4195210d27.jpg,Two young boys play in the water that has collected on the street .
2450486758_a66fd296ea.jpg,A dog with a Frisbee jumps over a man
2450486758_a66fd296ea.jpg,A large crowd of people are sitting watching a dog jump high up to catch a Frisbee with a man standing under the dog looking up at it .
2450486758_a66fd296ea.jpg,A man ducks down as a dog flies over his head to fetch a Frisbee .
2450486758_a66fd296ea.jpg,A white dog in a blue leaps over a man in a blue outfit with yellow stars in order to catch a Frisbee whilst people stand by and watch .
2450486758_a66fd296ea.jpg,Man and jumping dog perform Frisbee act for crowd at outdoor event .
2061397486_53a61e17c5.jpg,A black dog with brown markings wearing a red vest trots down a path .
2061397486_53a61e17c5.jpg,A brown and black dog is running along a grassy path wearing a red jacket .
2061397486_53a61e17c5.jpg,A dog with a reflective garmet running down a rural road
2061397486_53a61e17c5.jpg,Brown and black dog with red and white jacket run on road in rural area .
2061397486_53a61e17c5.jpg,Dog with a red cape running on a dirt road .
3035785330_2fd5e32bb1.jpg,A child is riding on a man 's back .
3035785330_2fd5e32bb1.jpg,A man and a boy wrestle inside a house .
3035785330_2fd5e32bb1.jpg,A man is giving a little boy a piggy back on the floor .
3035785330_2fd5e32bb1.jpg,A man wrestling with a child on the floor .
3035785330_2fd5e32bb1.jpg,a young boy playing on another mans back
3367053761_8ec5834bf3.jpg,A girl with a bun is sitting at a desk .
3367053761_8ec5834bf3.jpg,People are sitting at desks in a library .
3367053761_8ec5834bf3.jpg,Person sitting at a desk in a library .
3367053761_8ec5834bf3.jpg,two people are sitting at desks by the windows in a library .
3712574653_e009f76d19.jpg,A girl stands up with a glass of beer to make a toast at a couple 's wedding .
3712574653_e009f76d19.jpg,A lady brings a drink to a seated couple comprised of a woman wearing a long white dress and a man in a dark suit .
3712574653_e009f76d19.jpg,A newlywed couple speak with guests at their wedding .
3712574653_e009f76d19.jpg,Several people sit at a table in formal clothing .
3712574653_e009f76d19.jpg,The bride and groom are getting served a drink at their wedding reception .
2495394666_2ef6c37519.jpg,A brown dog is standing in a lake .
2495394666_2ef6c37519.jpg,A brown dog is swimming in a creek .
2495394666_2ef6c37519.jpg,A dog swimming in a pond
2495394666_2ef6c37519.jpg,Dog swimming in body of water
2495394666_2ef6c37519.jpg,The brown dog is swimming in the water .
1436760519_8d6101a0ed.jpg,A black and white dog is jumping up to catch a toy as another dog watches .
1436760519_8d6101a0ed.jpg,A black and white dog jomps over another black and white dog to catch a cloth Frisbee .
1436760519_8d6101a0ed.jpg,A black and white dog leaps for a flying disc while another one watches .
1436760519_8d6101a0ed.jpg,The two dogs are playing catch with a red Frisbee .
1436760519_8d6101a0ed.jpg,The white dog with black spots is catching a red Frisbee .
241347441_d3dd9b129f.jpg,A football player for the Sooners is preparing for the next play during a game .
241347441_d3dd9b129f.jpg,A football player in a Sooners uniform .
241347441_d3dd9b129f.jpg,A football player wearing a Sooners uniform with the number 42 .
241347441_d3dd9b129f.jpg,A man in a red football uniform prepares to play .
241347441_d3dd9b129f.jpg,The football player dressed in red looks down field .
1433142189_cda8652603.jpg,A hiker is walking a treeless path up a hill .
1433142189_cda8652603.jpg,A man is backpacking up a grassy hill .
1433142189_cda8652603.jpg,A man with a big backpack is walking through a grass trail up a hill .
1433142189_cda8652603.jpg,Person hiking up a grassy trail toward a large hill .
1433142189_cda8652603.jpg,The hiker is following a trail uphill .
2480327661_fb69829f57.jpg,A boy poses in karate form and uniform .
2480327661_fb69829f57.jpg,A small child in a karate uniform is punching .
2480327661_fb69829f57.jpg,A young boy is practicing his karate in a gym .
2480327661_fb69829f57.jpg,A young boy practicing martial arts .
2480327661_fb69829f57.jpg,The young child is standing in a martial arts pose .
3728164558_52729baefa.jpg,two people leaning against a railing outside the enterance of a building
3728164558_52729baefa.jpg,Two people standing on a porch .
3728164558_52729baefa.jpg,Two woman stand near a door .
3728164558_52729baefa.jpg,Two women standing outside community library
3728164558_52729baefa.jpg,Two women stand outside a library .
3383545083_1d7c95b003.jpg,a black and brown dog playing with a stick
3383545083_1d7c95b003.jpg,A black and brown dog plays with a long stick .
3383545083_1d7c95b003.jpg,A dog gets its legs tangled with a stick .
3383545083_1d7c95b003.jpg,A large black dog chews on a stick .
3383545083_1d7c95b003.jpg,The dog is biting a stick .
3638908276_b1751d30ff.jpg,A girl in a pink tank top is sliding on a ledge on a skateboard .
3638908276_b1751d30ff.jpg,A young woman wearing a pink tank top jumps on her skateboard .
3638908276_b1751d30ff.jpg,Girl in pink tank top grinds on a rail with a skateboard
3638908276_b1751d30ff.jpg,The girl in the pink top is riding a skateboard along a white wall .
3638908276_b1751d30ff.jpg,Young woman in pink does skateboarding figure .
512031915_0dd03dcdf9.jpg,A black dog on a white carpet next to an orange .
512031915_0dd03dcdf9.jpg,A black puppy is playing with an orange on a carpeted floor .
512031915_0dd03dcdf9.jpg,A black puppy standing inside beside an orange .
512031915_0dd03dcdf9.jpg,An orange on the floor next to a dog .
512031915_0dd03dcdf9.jpg,The black dog is standing by the wall next to the orange .
2302747917_aa0300eb68.jpg,A girl in green is running behind a boy in red in a sports arena whilst a girl in pink is running in the background .
2302747917_aa0300eb68.jpg,Three barefoot children fun and smile in an indoor setting .
2302747917_aa0300eb68.jpg,Three children running barefoot .
2302747917_aa0300eb68.jpg,three children running barefooted in a gym
2302747917_aa0300eb68.jpg,Three smiling children running indoors .
2216695423_1362cb25f3.jpg,A group of large white and orange dogs are in the grass .
2216695423_1362cb25f3.jpg,Dogs play with stick
2216695423_1362cb25f3.jpg,Four dogs play together outside with sticks .
2216695423_1362cb25f3.jpg,Four dogs play with each other and with sticks .
2216695423_1362cb25f3.jpg,The dogs are playing with a stick outside .
3398745929_8cd3bbb8a8.jpg,An person runs at the waters edge at the ocean .
3398745929_8cd3bbb8a8.jpg,A person is running across the beach at the waters edge .
3398745929_8cd3bbb8a8.jpg,Someone runs along the beach in the bright sun .
3398745929_8cd3bbb8a8.jpg,Someone 's legs are in frame running over a beach shore .
500446858_125702b296.jpg,A small white dog is running through the dirt right on the outside of a patch of grass where two people and another small black dog are playing .
500446858_125702b296.jpg,A small white dog runs .
500446858_125702b296.jpg,A white dog is running on gravel away from two people and a black and brown dog .
500446858_125702b296.jpg,White dog outside with two people in background .
500446858_125702b296.jpg,White fluffy dog running in the dirt .
3549006919_3604bc813e.jpg,A man in a yellow helmet climbs up a rock cliff .
3549006919_3604bc813e.jpg,a man wearing a yellow helmet climbing the side of a large rock wall .
3549006919_3604bc813e.jpg,A man wearing a yellow helmet tries to climb a rock with his hands .
3549006919_3604bc813e.jpg,A mountain climber reaches the top of a cliff .
3549006919_3604bc813e.jpg,A person wearing a yellow helmet is climbing a cliff .
2896668718_0c3cff910f.jpg,One football player wearing an orange jersey and one wearing a white jersey are set at the starting line .
2896668718_0c3cff910f.jpg,Two college football players about to face off .
2896668718_0c3cff910f.jpg,Two football players are getting ready to tackle each other
2896668718_0c3cff910f.jpg,Two rival football players head to head .
